time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,breakdown,gender,ethnicity_major,ethnicity_minor,free_school_meals,sen_status,primary_need,all_primary_need,sen_description,disadvantage,first_language,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,selective schools,Total,23,41,2992,73,41,100,39,95.1,41,100,30,73.2,25,61,28,68.3,286.02,6.98,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,444,1446,46830,32.4,1242,85.9,391,27,656,45.4,280,19.4,112,7.7,154,10.7,4044.62,2.8,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded special schools,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,19,23,66.75,2.9,3,13,0,0,1,4.3,0,0,0,0,0,0,4.01,0.17,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Studio schools,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,2,2,72,36,2,100,0,0,1,50,0,0,0,0,0,0,4.17,2.09,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,University technical colleges (UTCs),First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,11,20,1008.75,50.4,20,100,8,40,15,75,2,10,0,0,2,10,77.99,3.9,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Unclassified,Total,FSM,Total,Total,Total,Total,Total,Total,Total,Total,642,1019,36982.25,36.3,943,92.5,264,25.9,480,47.1,240,23.6,86,8.4,130,12.8,3150.85,3.09,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Unclassified,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1393,4121,185591.5,45,3845,93.3,1836,44.6,2648,64.3,1302,31.6,715,17.4,956,23.2,16340.89,3.97,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Unclassified,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,1378,3789,191308.25,50.5,3717,98.1,1943,51.3,2751,72.6,1448,38.2,784,20.7,1048,27.7,16916.72,4.46,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Unclassified,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,202,242,4433.75,18.3,146,60.3,19,7.9,50,20.7,11,4.5,2,0.8,5,2.1,352.67,1.46,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Unclassified,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,403,599,19766,33,577,96.3,97,16.2,227,37.9,83,13.9,15,2.5,33,5.5,1614.36,2.7,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN description,Boys,Unclassified,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,561,841,24199.75,28.8,723,86,116,13.8,277,32.9,94,11.2,17,2,38,4.5,1967.03,2.34,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN description,Boys,Unclassified,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,1378,3789,191308.25,50.5,3717,98.1,1943,51.3,2751,72.6,1448,38.2,784,20.7,1048,27.7,16916.72,4.46,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Academies and free schools,Ethnic major,Boys,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1193,3487,164688,47.2,3400,97.5,1585,45.5,2313,66.3,1203,34.5,621,17.8,830,23.8,14455.49,4.15,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Ethnic major,Girls,Chinese,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,710,1076,76172.38,70.8,1064,98.9,928,86.2,1018,94.6,734,68.2,619,57.5,703,65.3,7140.51,6.64,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Chinese,Total,FSM,Total,Total,Total,Total,Total,Total,Total,Total,81,90,6197.88,68.9,90,100,74,82.2,87,96.7,58,64.4,44,48.9,52,57.8,570.65,6.34,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Chinese,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,664,986,69974.5,71,974,98.8,854,86.6,931,94.4,676,68.6,575,58.3,651,66,6569.86,6.66,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Chinese,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,687,1029,73726.63,71.6,1023,99.4,904,87.9,985,95.7,714,69.4,606,58.9,685,66.6,6918.53,6.72,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Chinese,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,13,13,447,34.4,7,53.8,5,38.5,5,38.5,5,38.5,2,15.4,3,23.1,41.99,3.23,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Chinese,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,33,34,1998.75,58.8,34,100,19,55.9,28,82.4,15,44.1,11,32.4,15,44.1,179.99,5.29,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN description,Girls,Chinese,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,46,47,2445.75,52,41,87.2,24,51.1,33,70.2,20,42.6,13,27.7,18,38.3,221.98,4.72,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN description,Girls,Chinese,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,687,1029,73726.63,71.6,1023,99.4,904,87.9,985,95.7,714,69.4,606,58.9,685,66.6,6918.53,6.72,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Academies and free schools,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,536,823,58857.63,71.5,818,99.4,716,87,786,95.5,574,69.7,490,59.5,548,66.6,5531.18,6.72,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,710,1076,76172.38,70.8,1064,98.9,928,86.2,1018,94.6,734,68.2,619,57.5,703,65.3,7140.51,6.64,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Converter academies,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,390,635,45915.38,72.3,630,99.2,563,88.7,608,95.7,447,70.4,388,61.1,433,68.2,4312.72,6.79,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Free schools,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,13,15,984,65.6,15,100,13,86.7,15,100,10,66.7,7,46.7,8,53.3,94,6.27,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,LA maintained mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,167,244,16997,69.7,242,99.2,208,85.2,228,93.4,156,63.9,125,51.2,151,61.9,1578.49,6.47,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Sponsored academies,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,128,168,11689.75,69.6,168,100,137,81.5,159,94.6,117,69.6,95,56.5,107,63.7,1103.63,6.57,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,50,91,6396.25,70.3,90,98.9,82,90.1,87,95.6,59,64.8,47,51.6,57,62.6,589.82,6.48,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,1,1,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,551,848,60366.63,71.2,844,99.5,732,86.3,807,95.2,588,69.3,503,59.3,562,66.3,5674.47,6.69,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,18,28,2187.5,78.1,28,100,25,89.3,28,100,25,89.3,22,78.6,25,89.3,213.81,7.64,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,85,103,7154,69.5,101,98.1,88,85.4,95,92.2,62,60.2,47,45.6,59,57.3,656.41,6.37,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,34,46,2964.75,64.5,45,97.8,30,65.2,42,91.3,27,58.7,15,32.6,26,56.5,269.84,5.87,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,608,833,57547.75,69.1,827,99.3,708,85,784,94.1,540,64.8,443,53.2,511,61.3,5354.76,6.43,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,63,192,15652.88,81.5,192,100,190,99,192,100,167,87,161,83.9,166,86.5,1515.41,7.89,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,705,1071,76165.38,71.1,1064,99.3,928,86.6,1018,95.1,734,68.5,619,57.8,703,65.6,7140.01,6.67,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded special schools,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,5,5,7,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Studio schools,Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1,1,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,University technical colleges (UTCs),Ethnic major,Girls,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,4,4,214,53.5,4,100,2,50,3,75,0,0,0,0,0,0,17,4.25,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,Any other mixed background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,938,1392,63746.5,45.8,1335,95.9,514,36.9,823,59.1,558,40.1,216,15.5,342,24.6,5517.52,3.96,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,Any other mixed background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1849,4491,265125.13,59,4420,98.4,2861,63.7,3678,81.9,2497,55.6,1653,36.8,2057,45.8,23907.83,5.32,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Ethnic major,Girls,Mixed,Any other mixed background,Total,Total,Total,Total,Total,Total,Total,Total,Total,2124,5883,328871.63,55.9,5755,97.8,3375,57.4,4501,76.5,3055,51.9,1869,31.8,2399,40.8,29425.35,5,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,Total,FSM,Total,Total,Total,Total,Total,Total,Total,Total,1814,4052,177705.63,43.9,3889,96,1394,34.4,2316,57.2,1365,33.7,490,12.1,843,20.8,15048.5,3.71,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Girls,Mixed,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,2677,11723,678676.89,57.9,11550,98.5,7255,61.9,9460,80.7,6091,52,3937,33.6,4990,42.6,60533.98,5.16,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Mixed,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,2702,13956,794458.27,56.9,13876,99.4,8258,59.2,11067,79.3,7078,50.7,4300,30.8,5631,40.3,70539.71,5.05,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Mixed,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,321,370,4988.75,13.5,160,43.2,23,6.2,48,13,17,4.6,5,1.4,8,2.2,372.92,1.01,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Girls,Mixed,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,933,1448,56935.5,39.3,1403,96.9,368,25.4,661,45.6,361,24.9,122,8.4,194,13.4,4669.85,3.23,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN description,Girls,Mixed,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,1165,1818,61924.25,34.1,1563,86,391,21.5,709,39,378,20.8,127,7,202,11.1,5042.77,2.77,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,SEN description,Girls,Mixed,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,2702,13956,794458.27,56.9,13876,99.4,8258,59.2,11067,79.3,7078,50.7,4300,30.8,5631,40.3,70539.71,5.05,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Academies and free schools,Ethnic major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2117,11823,653025.01,55.2,11703,99,6631,56.1,9030,76.4,5785,48.9,3440,29.1,4531,38.3,57785.13,4.89,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,Ethnic major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2902,15775,856382.52,54.3,15439,97.9,8649,54.8,11776,74.6,7456,47.3,4427,28.1,5833,37,75582.48,4.79,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Converter academies,Ethnic major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1319,7907,454472.51,57.5,7831,99,4786,60.5,6316,79.9,4117,52.1,2618,33.1,3363,42.5,40534.44,5.13,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,FE 14-16 colleges,Ethnic major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1,1,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Free schools,Ethnic major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,102,512,28626.5,55.9,505,98.6,296,57.8,391,76.4,335,65.4,201,39.3,259,50.6,2648.62,5.17,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,LA maintained mainstream,Ethnic major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,623,3710,200254.51,54,3673,99,1983,53.5,2702,72.8,1656,44.6,973,26.2,1288,34.7,17556.17,4.73,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Sponsored academies,Ethnic major,Girls,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,655,3300,164855.5,50,3265,98.9,1495,45.3,2250,68.2,1331,40.3,620,18.8,908,27.5,14228.22,4.31,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Studio schools,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,21,447,19645,43.9,434,97.1,164,36.7,275,61.5,28,6.3,10,2.2,18,4,1478.17,3.31,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,University technical colleges (UTCs),First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,46,874,41755.5,47.8,867,99.2,423,48.4,649,74.3,10,1.1,5,0.6,6,0.7,3073.32,3.52,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Academies and free schools,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,2164,34074,1902467.41,55.8,33648,98.7,19831,58.2,25933,76.1,19365,56.8,11123,32.6,14759,43.3,172678.55,5.07,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,All state-funded,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,3039,47750,2629649.44,55.1,46672,97.7,27190,56.9,35831,75,26403,55.3,14902,31.2,20009,41.9,238078.15,4.99,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Converter academies,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,1328,20845,1213095.16,58.2,20647,99.1,13007,62.4,16601,79.6,12462,59.8,7671,36.8,9949,47.7,110687.83,5.31,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Free schools,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,104,1927,111563.5,57.9,1891,98.1,1246,64.7,1542,80,1420,73.7,811,42.1,1064,55.2,10487.73,5.44,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,LA maintained mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,629,13175,725039.53,55,12989,98.6,7339,55.7,9871,74.9,7020,53.3,3766,28.6,5234,39.7,65215.95,4.95,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,Sponsored academies,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,682,11086,566770.5,51.1,10897,98.3,5468,49.3,7630,68.8,5466,49.3,2636,23.8,3738,33.7,50639.94,4.57,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Church of England,164,2468,139167.75,56.4,2447,99.1,1459,59.1,1921,77.8,1261,51.1,720,29.2,979,39.7,12431.92,5.04,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Hindu,2,60,4212,70.2,58,96.7,53,88.3,56,93.3,51,85,43,71.7,48,80,404.15,6.74,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Jewish,10,77,4815.5,62.5,75,97.4,58,75.3,68,88.3,34,44.2,27,35.1,31,40.3,429.16,5.57,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Muslim,9,707,46177.25,65.3,701,99.2,553,78.2,626,88.5,612,86.6,402,56.9,495,70,4352.84,6.16,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,No religious character,2271,37640,2066032.31,54.9,37128,98.6,21131,56.1,28115,74.7,20762,55.2,11454,30.4,15487,41.1,186909.92,4.97,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Other Christian faith,56,832,48005,57.7,819,98.4,528,63.5,642,77.2,488,58.7,337,40.5,418,50.2,4427.96,5.32,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Roman catholic,279,5378,314105.63,58.4,5322,99,3325,61.8,4306,80.1,3100,57.6,1862,34.6,2474,46,28466.2,5.29,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Sikh,4,110,6628.75,60.3,110,100,80,72.7,93,84.5,95,86.4,57,51.8,77,70,625.67,5.69,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,non-selective schools in highly selective areas,Total,183,2185,115508.5,52.9,2156,98.7,1143,52.3,1610,73.7,907,41.5,474,21.7,654,29.9,10092.21,4.62,:,:,:,:,:
202021,Academic year,National,E92000001,England,Revised,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,non-selective schools in other areas,Total,2510,43202,2364514.05,54.7,42620,98.7,24193,56,32337,74.9,23926,55.4,12927,29.9,17803,41.2,213619.97,4.94,:,:,:,:,:
