time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,breakdown,gender,prior_attainment,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp,t_p8eng,avg_p8eng,p8eng_ci_low,p8eng_ci_upp,t_p8mat,avg_p8mat,p8mat_ci_low,p8mat_ci_upp,t_p8ebac,avg_p8ebac,p8ebac_ci_low,p8ebac_ci_upp,t_p8open,avg_p8open,p8open_ci_low,p8open_ci_upp,t_entry_1,pt_entry_1,t_anypass,pt_anypass,t_ebaceng_e,pt_ebaceng_e,t_ebacmat_e,pt_ebacmat_e,t_ebac2sci_e,pt_ebac2sci_e,t_ebachum_e,pt_ebachum_e,t_ebaclan_e,pt_ebaclan_e,t_ebaceng_95,pt_ebaceng_95,t_ebacmat_95,pt_ebacmat_95,t_ebac2sci_95,pt_ebac2sci_95,t_ebachum_95,pt_ebachum_95,t_ebaclan_95,pt_ebaclan_95,t_ebaceng_94,pt_ebaceng_94,t_ebacmat_94,pt_ebacmat_94,t_ebac2sci_94,pt_ebac2sci_94,t_ebachum_94,pt_ebachum_94,t_ebaclan_94,pt_ebaclan_94,t_ebptseng_ll,avg_ebptseng_ll,t_ebptsmat,avg_ebptsmat,t_ebptssci,avg_ebptssci,t_ebptshum,avg_ebptshum,t_ebptslan,avg_ebptslan,t_att8_eng,avg_att8_eng,t_att8_mat,avg_att8_mat,t_att8_ebac,avg_att8_ebac,t_att8_open,avg_att8_open,t_att8_open_g,avg_att8_open_g,t_att8_open_ng,avg_att8_open_ng,t_ebac_fill,avg_ebac_fill,t_open_fill,avg_open_fill,t_ebaccsubjent_0,pt_ebaccsubjent_0,t_ebaccsubjent_1,pt_ebaccsubjent_1,t_ebaccsubjent_2,pt_ebaccsubjent_2,t_ebaccsubjent_3,pt_ebaccsubjent_3,t_ebaccsubjent_4,pt_ebaccsubjent_4,t_ent_comb_sci,pt_ent_comb_sci,t_eballsci_ptq_ee,pt_eballsci_ptq_ee,t_triplesci_e,pt_triplesci_e,t_ent_hist_geog,pt_ent_hist_geog,t_multilan_e,pt_multilan_e,t_entered_art,pt_entered_art,t_entered_music_qual,pt_entered_music_qual,t_entered_arts_qual,pt_entered_arts_qual
201920,Academic year,National,E92000001,England,Revised,Sponsored academies,Prior attainment,Boys,Low prior,Total,Total,720,7999,206322.5,25.8,7721,96.5,220,2.8,1067,13.3,795,9.9,42,0.5,132,1.7,16049.67,2.01,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7832,97.9,7781,97.3,7530,94.1,7767,97.1,7383,92.3,5517,69,1107,13.8,636,8,476,6,340,4.6,357,6.5,381,34.4,2252,28.2,1525,19.1,1162,15.7,955,17.3,521,47.1,22129,2.77,18271,2.28,19325.5,2.42,12862,1.61,4385,0.55,44613,5.6,36542,4.6,55062,6.9,70105.5,8.8,40591.5,5.1,29514,3.7,20404,2.6,21068,2.6,203,2.5,172,2.2,249,3.1,1661,20.8,4919,61.5,7144,89.3,239,3,231,2.9,338,4.2,87,1.1,3147,39.3,655,8.2,4622,57.8
201920,Academic year,National,E92000001,England,Revised,"State-funded inc hosp, PRU & AP",Prior attainment,Boys,Low prior,Total,Total,3995,35716,753302.5,21.1,27946,78.2,760,2.1,3923,11,2452,6.9,123,0.3,400,1.1,58597.56,1.64,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29570,82.8,29351,82.2,26195,73.3,28604,80.1,26131,73.2,18412,51.6,3610,10.1,2400,6.7,1729,4.8,1396,5.3,1296,7,1117,30.9,8415,23.6,5912,16.6,4568,17.5,3659,19.9,1624,45,79493,2.23,69145,1.94,71558,2,45758,1.28,14065,0.39,163107,4.6,138290,3.9,202328.5,5.7,249577,7,165027,4.6,84550,2.4,72424,2,75663,2.1,6830,19.1,1808,5.1,1450,4.1,6720,18.8,16456,46.1,25304,70.8,828,2.3,814,2.3,1336,3.7,231,0.6,11951,33.5,1909,5.3,16341,45.8
201920,Academic year,National,E92000001,England,Revised,LA maintained mainstream,Prior attainment,Girls,Mid prior,Total,Total,721,30518,1428825.79,46.8,30333,99.4,10790,35.4,21250,69.6,11009,36.1,3203,10.5,6813,22.3,119889.14,3.93,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30402,99.6,30375,99.5,30075,98.5,30368,99.5,29916,98,25292,82.9,13502,44.2,20104,65.9,11981,39.3,11329,37.9,11755,46.5,6881,51,26765,87.7,21967,72,19988,66.8,17584,69.5,10294,76.2,154236,5.05,127563,4.18,130682,4.28,111904,3.67,64265.03,2.11,309279,10.1,255126,8.4,397436.9,13,466983.89,15.3,374342.14,12.3,92641.75,3,88097,2.9,89091,2.9,140,0.5,182,0.6,286,0.9,2250,7.4,16651,54.6,26382,86.4,3538,11.6,3534,11.6,1762,5.8,531,1.7,17421,57.1,2241,7.3,19904,65.2
201920,Academic year,National,E92000001,England,Revised,Non-maintained special schools,Prior attainment,Girls,Mid prior,Total,Total,8,17,533,31.4,13,76.5,6,35.3,8,47.1,2,11.8,2,11.8,2,11.8,41.67,2.45,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14,82.4,14,82.4,10,58.8,13,76.5,8,47.1,8,47.1,2,11.8,9,52.9,6,35.3,6,75,7,87.5,2,100,10,58.8,8,47.1,6,75,8,100,2,100,55,3.24,58,3.41,41.5,2.44,42,2.47,12,0.71,120,7.1,116,6.8,138,8.1,159,9.4,141,8.3,18,1.1,27,1.6,31,1.8,4,23.5,2,11.8,2,11.8,3,17.6,4,23.5,6,35.3,2,11.8,2,11.8,0,0,0,0,11,64.7,0,0,11,64.7
201920,Academic year,National,E92000001,England,Revised,Sponsored academies,Prior attainment,Girls,Mid prior,Total,Total,724,27926,1258900,45.1,27755,99.4,9057,32.4,18055,64.7,9239,33.1,2303,8.2,5116,18.3,103972.68,3.72,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27818,99.6,27780,99.5,27582,98.8,27778,99.5,27305,97.8,24159,86.5,10840,38.8,17220,61.7,10125,36.3,8644,31.7,9317,38.6,4936,45.5,23544,84.3,18839,67.5,16572,60.7,14865,61.5,7684,70.9,137225,4.91,112592,4.03,112832.5,4.04,99130,3.55,49225.5,1.76,274955,9.8,225184,8.1,342306.5,12.3,416454.5,14.9,281547.5,10.1,134907,4.8,80570,2.9,80989,2.9,129,0.5,151,0.5,286,1,1738,6.2,16383,58.7,24445,87.5,2860,10.2,2856,10.2,1506,5.4,450,1.6,14863,53.2,2121,7.6,18495,66.2
201920,Academic year,National,E92000001,England,Revised,"State-funded inc hosp, PRU & AP",Prior attainment,Girls,Mid prior,Total,Total,3493,125510,5814486.4,46.3,123887,98.7,44889,35.8,86544,69,45692,36.4,13591,10.8,28466,22.7,487836.6,3.89,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,124485,99.2,124369,99.1,122222,97.4,124127,98.9,121475,96.8,104861,83.5,54346,43.3,82297,65.6,49618,39.5,45990,37.9,48163,45.9,27251,50.1,108655,86.6,89569,71.4,81262,66.9,72040,68.7,41069,75.6,627789.88,5,521095,4.15,530878.5,4.23,461293,3.68,255087.07,2.03,1261090.76,10,1042190,8.3,1611456.94,12.8,1899748.7,15.1,1468010.2,11.7,431738.5,3.4,358524,2.9,361520,2.9,1245,1,1402,1.1,1452,1.2,8611,6.9,67108,53.5,106825,85.1,14656,11.7,14592,11.6,7794,6.2,2174,1.7,70833,56.4,8859,7.1,82103,65.4
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination by prior attainment,Girls,Mid prior,Total,Church of England,174,6996,333968.75,47.7,6966,99.6,2641,37.8,5033,71.9,2689,38.4,814,11.6,1692,24.2,28012.27,4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6974,99.7,6968,99.6,6912,98.8,6971,99.6,6878,98.3,5828,83.3,3230,46.2,4822,68.9,2928,41.9,2785,40.5,2840,48.7,1611,49.9,6201,88.6,5173,73.9,4693,68.2,4163,71.4,2443,75.6,35945,5.14,29653,4.24,30487,4.36,26300,3.76,15202.25,2.17,72053,10.3,59306,8.5,92539.25,13.2,110070.5,15.7,89418.5,12.8,20652,3,20238,2.9,20471,2.9,24,0.3,31,0.4,68,1,529,7.6,3655,52.2,5913,84.5,965,13.8,959,13.7,392,5.6,126,1.8,3968,56.7,510,7.3,4480,64
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination by prior attainment,Girls,Mid prior,Total,Hindu,1,22,1442,65.5,22,100,18,81.8,21,95.5,21,95.5,16,72.7,20,90.9,141.5,6.43,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,22,100,22,100,22,100,22,100,22,100,22,100,21,95.5,22,100,18,81.8,20,90.9,22,100,17,81,22,100,21,95.5,22,100,22,100,21,100,145,6.59,133,6.05,148.5,6.75,152,6.91,122,5.55,290,13.2,266,12.1,455.5,20.7,430.5,19.6,430.5,19.6,0,0,66,3,66,3,0,0,0,0,0,0,0,0,1,4.5,15,68.2,7,31.8,7,31.8,0,0,1,4.5,8,36.4,1,4.5,8,36.4
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination by prior attainment,Girls,Mid prior,Total,Jewish,12,282,15576.5,55.2,281,99.6,183,64.9,250,88.7,91,32.3,62,22,80,28.4,1328.22,4.71,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,281,99.6,281,99.6,277,98.2,281,99.6,258,91.5,195,69.1,135,47.9,241,85.5,189,67,168,65.1,152,77.9,117,86.7,268,95,254,90.1,224,86.8,179,91.8,131,97,1662,5.89,1445,5.12,1415.5,5.02,1123,3.98,908,3.22,3341,11.8,2890,10.2,4566.5,16.2,4779,16.9,4431,15.7,348,1.2,789,2.8,805,2.9,1,0.4,2,0.7,3,1.1,57,20.2,128,45.4,221,78.4,37,13.1,33,11.7,30,10.6,5,1.8,148,52.5,19,6.7,167,59.2
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination by prior attainment,Girls,Mid prior,Total,Muslim,9,422,24866.52,58.9,422,100,296,70.1,384,91,354,83.9,170,40.3,282,66.8,2300.87,5.45,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,422,100,422,100,417,98.8,422,100,421,99.8,410,97.2,366,86.7,376,89.1,306,72.5,313,74.3,291,71,245,66.9,410,97.2,386,91.5,395,93.8,360,87.8,319,87.2,2591,6.14,2256,5.35,2404,5.7,2220,5.26,1929.88,4.57,5204,12.3,4512,10.7,7372.38,17.5,7778.14,18.4,6707.89,15.9,1070.25,2.5,1263,3,1258,3,0,0,0,0,1,0.2,4,0.9,63,14.9,359,85.1,62,14.7,62,14.7,7,1.7,55,13,82,19.4,0,0,192,45.5
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination by prior attainment,Girls,Mid prior,Total,No religious character,2486,101406,4731186.6,46.7,100778,99.4,36294,35.8,70411,69.4,36793,36.3,10665,10.5,22618,22.3,396836.25,3.91,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,101039,99.6,100959,99.6,100092,98.7,100868,99.5,99491,98.1,86223,85,43775,43.2,66862,65.9,40169,39.6,37111,37.3,38775,45,21523,49.2,88842,87.6,72872,71.9,66199,66.5,58583,67.9,32806,74.9,512122,5.05,423309,4.17,433078,4.27,376310,3.71,203123.05,2,1026482,10.1,846618,8.3,1312109.42,12.9,1545977.18,15.2,1176057.43,11.6,369919.75,3.6,293684,2.9,295594,2.9,450,0.4,555,0.5,857,0.8,6789,6.7,55962,55.2,87269,86.1,12227,12.1,12173,12,6447,6.4,1620,1.6,58924,58.1,7424,7.3,68514,67.6
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination by prior attainment,Girls,Mid prior,Total,Other Christian faith,52,1935,91268.25,47.2,1902,98.3,712,36.8,1306,67.5,786,40.6,254,13.1,524,27.1,7673.85,3.97,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1923,99.4,1920,99.2,1901,98.2,1904,98.4,1902,98.3,1708,88.3,876,45.3,1266,65.4,789,40.8,734,38.6,779,45.6,461,52.6,1685,87.1,1344,69.5,1240,65.2,1138,66.6,693,79.1,9816,5.07,8011,4.14,8289,4.28,7419,3.83,4219,2.18,19683,10.2,16022,8.3,25130,13,30433.25,15.7,23534,12.2,6899.25,3.6,5602,2.9,5646,2.9,12,0.6,15,0.8,17,0.9,108,5.6,997,51.5,1771,91.5,131,6.8,131,6.8,127,6.6,32,1.7,1115,57.6,148,7.6,1261,65.2
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination by prior attainment,Girls,Mid prior,Total,Roman catholic,283,12090,582929.52,48.2,12016,99.4,4612,38.1,8713,72.1,4860,40.2,1575,13,3192,26.4,49245.27,4.07,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12039,99.6,12033,99.5,11917,98.6,12022,99.4,11871,98.2,10083,83.4,5827,48.2,8426,69.7,5035,41.6,4754,40,5188,51.5,3207,55,10752,88.9,8972,74.2,8256,69.5,7407,73.5,4569,78.4,62613,5.18,51600,4.27,52940,4.38,46389,3.84,28990.14,2.4,125557,10.4,103200,8.5,162454.14,13.4,191718.38,15.9,160900.13,13.3,30818.25,2.5,34891,2.9,35526,2.9,62,0.5,66,0.5,100,0.8,854,7.1,6148,50.9,10667,88.2,1204,10,1204,10,775,6.4,330,2.7,6082,50.3,745,6.2,6915,57.2
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Religious denomination by prior attainment,Girls,Mid prior,Total,Sikh,4,98,5517.25,56.3,98,100,61,62.2,86,87.8,94,95.9,35,35.7,58,59.2,521.13,5.32,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,98,100,98,100,98,100,98,100,98,100,96,98,95,96.9,81,82.7,65,66.3,53,54.1,66,68.8,65,68.4,96,98,86,87.8,80,81.6,79,82.3,79,83.2,556,5.67,512,5.22,515,5.26,506,5.16,522.75,5.33,1112,11.3,1024,10.4,1665.75,17,1715.5,17.5,1419,14.5,296.5,3,291,3,292,3,0,0,0,0,0,0,1,1,3,3.1,78,79.6,20,20.4,20,20.4,2,2,4,4.1,21,21.4,1,1,21,21.4
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Admission type by prior attainment,Girls,Mid prior,non-selective schools in highly selective areas,Total,199,9248,426980.76,46.2,9205,99.5,2998,32.4,6286,68,2927,31.7,712,7.7,1732,18.7,35127.48,3.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9218,99.7,9208,99.6,9164,99.1,9208,99.6,9071,98.1,7827,84.6,3637,39.3,5886,63.6,3369,36.4,3131,34.5,3271,41.8,1629,44.8,7989,86.4,6540,70.7,5845,64.4,5129,65.5,2662,73.2,46059,4.98,37981,4.11,38556,4.17,33256,3.6,16355.63,1.77,92256,10,75962,8.2,116674.13,12.6,142088.63,15.4,101906.13,11,40182.5,4.3,26842,2.9,27111,2.9,36,0.4,28,0.3,93,1,598,6.5,5566,60.2,7819,84.5,1256,13.6,1221,13.2,497,5.4,98,1.1,5190,56.1,718,7.8,6251,67.6
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Admission type by prior attainment,Girls,Mid prior,non-selective schools in other areas,Total,2743,113258,5315543.37,46.9,112539,99.4,41267,36.4,79204,69.9,42238,37.3,12559,11.1,26255,23.2,446895.78,3.95,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,112837,99.6,112752,99.6,111730,98.7,112638,99.5,111133,98.1,96065,84.8,50112,44.2,75513,66.7,45563,40.2,42221,38,44261,46.1,25192,50.3,99546,87.9,81853,72.3,74553,67.1,66147,68.9,37865,75.6,574820,5.08,474978,4.19,486457.5,4.3,423152,3.74,235513.44,2.08,1152324,10.2,949956,8.4,1476439.81,13,1736823.56,15.3,1347938.06,11.9,388885.5,3.4,327770,2.9,330328,2.9,511,0.5,639,0.6,952,0.8,7727,6.8,61191,54,98040,86.6,13094,11.6,13065,11.5,7185,6.3,2038,1.8,64706,57.1,8068,7.1,74817,66.1
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Admission type by prior attainment,Girls,Mid prior,selective schools,Total,79,745,44231.26,59.4,741,99.5,552,74.1,714,95.8,523,70.2,320,43,479,64.3,4036.1,5.42,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,743,99.7,743,99.7,742,99.6,742,99.6,737,98.9,673,90.3,576,77.3,697,93.6,567,76.1,586,79.5,581,86.3,425,73.8,741,99.5,715,96,711,96.5,655,97.3,534,92.7,4571,6.14,3960,5.32,4263.5,5.72,4011,5.38,3148,4.23,9142,12.3,7920,10.6,13179,17.7,13990.26,18.8,13054.26,17.5,936,1.3,2212,3,2219,3,2,0.3,2,0.3,1,0.1,17,2.3,200,26.8,434,58.3,303,40.7,303,40.7,98,13.2,37,5,452,60.7,62,8.3,490,65.8
201920,Academic year,National,E92000001,England,Revised,State-funded mainstream,Prior attainment,Girls,Mid prior,Total,Total,3038,123762,5796113.15,46.8,122871,99.3,44854,36.2,86322,69.7,45690,36.9,13591,11,28466,23,486770.46,3.93,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,123218,99.6,123119,99.5,121855,98.5,122980,99.4,121191,97.9,104741,84.6,54330,43.9,82206,66.4,49550,40,45966,37.9,48143,46,27247,50.2,108438,87.6,89251,72.1,81188,67,71994,68.7,41063,75.6,626411.88,5.06,518079,4.19,530078.5,4.28,460947,3.72,255031.07,2.06,1256197.76,10.2,1036158,8.4,1608503.44,13,1895253.95,15.3,1464246.95,11.8,431007,3.5,357518,2.9,360278,2.9,664,0.5,773,0.6,1107,0.9,8452,6.8,67076,54.2,106544,86.1,14653,11.8,14589,11.8,7787,6.3,2174,1.8,70434,56.9,8848,7.1,81677,66
201920,Academic year,National,E92000001,England,Revised,All state-funded special schools,Prior attainment,Girls,Mid prior,Total,Total,137,198,2138.25,10.8,92,46.5,7,3.5,23,11.6,0,0,0,0,0,0,130.55,0.66,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,130,65.7,129,65.2,42,21.2,106,53.5,37,18.7,12,6.1,2,1,18,9.1,11,5.6,4,10.8,4,33.3,0,0,31,15.7,32,16.2,14,37.8,6,50,1,50,183,0.92,298,1.51,126.5,0.64,43,0.22,6,0.03,557,2.8,596,3,401.5,2,583.75,2.9,529.5,2.7,54.25,0.3,120,0.6,149,0.8,83,41.9,59,29.8,31,15.7,22,11.1,3,1.5,37,18.7,0,0,0,0,4,2,0,0,65,32.8,2,1,67,33.8
201920,Academic year,National,E92000001,England,Revised,Studio schools,Prior attainment,Girls,Mid prior,Total,Total,23,287,11693.25,40.7,279,97.2,87,30.3,174,60.6,19,6.6,3,1,8,2.8,855.87,2.98,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,283,98.6,283,98.6,271,94.4,280,97.6,253,88.2,107,37.3,37,12.9,154,53.7,103,35.9,87,34.4,48,44.9,12,32.4,230,80.1,182,63.4,155,61.3,71,66.4,23,62.2,1313,4.57,1110,3.87,1053.5,3.67,456,1.59,149,0.52,2652,9.2,2220,7.7,2900.5,10.1,3920.75,13.7,2347,8.2,1573.75,5.5,689,2.4,777,2.7,5,1.7,10,3.5,15,5.2,139,48.4,99,34.5,186,64.8,67,23.3,67,23.3,4,1.4,0,0,107,37.3,16,5.6,142,49.5
201920,Academic year,National,E92000001,England,Revised,University technical colleges (UTCs),Prior attainment,Girls,Mid prior,Total,Total,47,494,20382.5,41.3,486,98.4,136,27.5,312,63.2,16,3.2,5,1,9,1.8,1530.33,3.1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,487,98.6,487,98.6,474,96,486,98.4,465,94.1,178,36,58,11.7,257,52,170,34.4,159,34.2,69,38.8,29,50,402,81.4,328,66.4,285,61.3,123,69.1,36,62.1,2252,4.56,1973,3.99,1965,3.98,762,1.54,265,0.54,4532,9.2,3946,8,5393.5,10.9,6511,13.2,3749.5,7.6,2761.5,5.6,1276,2.6,1354,2.7,8,1.6,4,0.8,13,2.6,261,52.8,192,38.9,348,70.4,117,23.7,105,21.3,5,1,1,0.2,174,35.2,17,3.4,194,39.3
201920,Academic year,National,E92000001,England,Revised,Academies and free schools,Prior attainment,Boys,High prior,Total,Total,2286,89557,5578497.42,62.3,89254,99.7,71907,80.3,84181,94,47518,53.1,30799,34.4,40210,44.9,504055.81,5.63,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,89402,99.8,89373,99.8,89007,99.4,89300,99.7,88793,99.1,79045,88.3,52585,58.7,76152,85,79208,88.4,72644,81.8,63899,80.8,36828,70,85105,95,86871,97,83322,93.8,72228,91.4,45612,86.7,544280.13,6.08,577722.25,6.45,561388.22,6.27,485480,5.42,294092.53,3.28,1089600.26,12.2,1155444.5,12.9,1692019.91,18.9,1641432.75,18.3,1427075.75,15.9,214357,2.4,265527,3,265186,3,173,0.2,202,0.2,337,0.4,5044,5.6,36283,40.5,45206,50.5,43589,48.7,43394,48.5,11277,12.6,3132,3.5,27076,30.2,8035,9,36060,40.3
201920,Academic year,National,E92000001,England,Revised,All independent schools,Prior attainment,Boys,High prior,Total,Total,8,13,308.5,23.7,5,38.5,2,15.4,4,30.8,1,7.7,1,7.7,1,7.7,25.85,1.99,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8,61.5,8,61.5,2,15.4,7,53.8,7,53.8,2,15.4,2,15.4,1,7.7,6,46.2,5,71.4,1,50,2,100,2,15.4,7,53.8,6,85.7,1,50,2,100,10,0.77,42,3.23,38.5,2.96,9,0.69,17,1.31,39,3,84,6.5,99,7.6,86.5,6.7,67,5.2,19.5,1.5,17,1.3,13,1,5,38.5,2,15.4,3,23.1,1,7.7,1,7.7,7,53.8,0,0,0,0,0,0,1,7.7,5,38.5,1,7.7,6,46.2
201920,Academic year,National,E92000001,England,Revised,All schools,Prior attainment,Boys,High prior,Total,Total,3436,118269,7289704.7,61.6,117572,99.4,93705,79.2,110290,93.3,60866,51.5,39304,33.2,51473,43.5,657072.73,5.56,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,117993,99.8,117940,99.7,116651,98.6,117764,99.6,116463,98.5,103069,87.1,67627,57.2,99389,84,103605,87.6,94711,81.3,83054,80.6,47354,70,111373,94.2,114124,96.5,109059,93.6,94017,91.2,58698,86.8,710712.13,6.01,756836.63,6.4,732947.04,6.2,630943,5.33,378071.29,3.2,1424843.26,12,1513673.26,12.8,2209023.17,18.7,2142165.01,18.1,1868344.76,15.8,273820.25,2.3,348137,2.9,347659,2.9,652,0.6,801,0.7,751,0.6,6963,5.9,48513,41,60584,51.2,55884,47.3,55685,47.1,14349,12.1,3847,3.3,35813,30.3,10538,8.9,47624,40.3
201920,Academic year,National,E92000001,England,Revised,All special schools,Prior attainment,Boys,High prior,Total,Total,133,236,4382.26,18.6,149,63.1,41,17.4,77,32.6,4,1.7,3,1.3,3,1.3,330.46,1.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,186,78.8,185,78.4,60,25.4,175,74.2,80,33.9,35,14.8,8,3.4,35,14.8,74,31.4,38,47.5,18,51.4,5,62.5,46,19.5,113,47.9,57,71.3,25,71.4,8,100,293,1.24,730.88,3.1,375,1.59,165,0.7,44,0.19,899,3.8,1461.76,6.2,1097,4.6,924.5,3.9,748,3.2,176.5,0.7,246,1,217,0.9,56,23.7,82,34.7,42,17.8,36,15.3,16,6.8,76,32.2,4,1.7,4,1.7,1,0.4,1,0.4,60,25.4,9,3.8,74,31.4
201920,Academic year,National,E92000001,England,Revised,All state-funded,Prior attainment,Boys,High prior,Total,Total,3134,117351,7272455.95,62,116857,99.6,93571,79.7,109979,93.7,60857,51.9,39299,33.5,51465,43.9,655845.19,5.59,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,117079,99.8,117042,99.7,116349,99.1,116951,99.7,116163,99,102955,87.7,67591,57.6,99276,84.6,103331,88.1,94613,81.4,83015,80.6,47329,70,111184,94.7,113622,96.8,108895,93.7,93956,91.3,58668,86.8,709470.13,6.05,753695.63,6.42,731782.04,6.24,630520,5.37,377842.29,3.22,1420870.26,12.1,1507391.26,12.8,2205386.17,18.8,2138808.26,18.2,1865534.76,15.9,273273.5,2.3,347231,3,346788,3,304,0.3,395,0.3,507,0.4,6837,5.8,48451,41.3,60316,51.4,55851,47.6,55652,47.4,14345,12.2,3845,3.3,35664,30.4,10524,9,47452,40.4
201920,Academic year,National,E92000001,England,Revised,Converter academies,Prior attainment,Boys,High prior,Total,Total,1385,67029,4259686.54,63.5,66839,99.7,55413,82.7,63793,95.2,37073,55.3,24968,37.2,32066,47.8,387225.32,5.78,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,66934,99.9,66925,99.8,66678,99.5,66865,99.8,66555,99.3,59586,88.9,41246,61.5,58314,87,60444,90.2,56060,84.2,49708,83.4,29771,72.2,64352,96,65497,97.7,63325,95.1,55317,92.8,36402,88.3,413932.13,6.18,439840.25,6.56,430350.22,6.42,374046,5.58,234847.15,3.5,828551.26,12.4,879680.5,13.1,1298157.53,19.4,1253297.25,18.7,1130107.75,16.9,123189.5,1.8,199270,3,199072,3,103,0.2,130,0.2,185,0.3,3087,4.6,26451,39.5,31830,47.5,34727,51.8,34636,51.7,9335,13.9,2724,4.1,20762,31,6170,9.2,26338,39.3
201920,Academic year,National,E92000001,England,Revised,FE 14-16 colleges,Prior attainment,Boys,High prior,Total,Total,16,153,3556.25,23.2,116,75.8,31,20.3,61,39.9,4,2.6,0,0,1,0.7,294.8,1.93,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,128,83.7,128,83.7,58,37.9,125,81.7,74,48.4,48,31.4,5,3.3,32,20.9,55,35.9,35,47.3,23,47.9,0,0,49,32,87,56.9,54,73,36,75,1,20,278,1.82,538,3.52,362.5,2.37,216,1.41,12,0.08,758,5,1076,7,987,6.5,735.25,4.8,432,2.8,303.25,2,204,1.3,160,1,28,18.3,44,28.8,20,13.1,22,14.4,35,22.9,68,44.4,6,3.9,6,3.9,0,0,0,0,21,13.7,0,0,26,17
